ticker,sales,purchases,net_activity
AERG,1,0,-1
ALTI,1,0,-1
CALC,0,1,1
CVNA,19,0,-19
CYTK,1,0,-1
DFH,2,0,-2
DKNG,1,0,-1
DUOL,13,0,-13
GEVO,1,0,-1
GMGI,1,0,-1
LITE,2,0,-2
MCB,4,0,-4
MGTX,1,0,-1
NET,8,0,-8
NTRA,11,0,-11
NWN,1,0,-1
PBYI,1,0,-1
ROKU,2,0,-2
SFIX,2,0,-2
SHCO,2,0,-2
SOC,1,0,-1
TEAM,8,0,-8
TKO,4,0,-4
TOFB,0,1,1
TPL,0,1,1
WAY,2,0,-2
WMT,1,0,-1
WRBY,4,0,-4
ZIP,3,0,-3
