ticker,sales,purchases,net_activity
AKRO,2,0,-2
ALAB,16,0,-16
ANIX,0,1,1
APPN,8,0,-8
CPIX,0,25,25
FRSH,1,0,-1
GEVO,1,0,-1
IDR,2,0,-2
JCTC,2,0,-2
LGND,1,0,-1
MSTR,11,0,-11
PCOR,6,0,-6
PEN,8,0,-8
PLAB,1,0,-1
PLTR,1,0,-1
SATS,1,0,-1
SYM,2,0,-2
TMUS,11,0,-11
