ticker,sales,purchases,net_activity
ASAN,0,2,2
CRM,4,0,-4
DBX,1,0,-1
DELL,4,0,-4
DLB,3,0,-3
ETNB,1,0,-1
GDDY,1,0,-1
HUBS,1,0,-1
INFA,1,0,-1
KTOS,4,0,-4
MARA,1,0,-1
META,1,0,-1
MNKD,2,0,-2
NET,9,0,-9
NVDA,9,0,-9
PENG,2,0,-2
PETS,0,1,1
PGY,1,0,-1
PHR,3,0,-3
PLTR,1,0,-1
RELY,2,0,-2
RFMZ,0,4,4
ROK,2,0,-2
SNAP,1,0,-1
SYM,3,0,-3
TEAM,10,0,-10
TPG,1,0,-1
TTAN,6,0,-6
U,2,0,-2
VIR,2,0,-2
VRSN,8,0,-8
WSM,6,0,-6
YELP,1,0,-1
