ticker,sales,purchases,net_activity
ACEL,2,0,-2
AMPL,1,0,-1
ASAN,0,2,2
CRSP,0,3,3
CVNA,21,0,-21
DELL,4,0,-4
DLHC,0,2,2
ETNB,1,0,-1
GOOGL,3,0,-3
GRAL,1,0,-1
LIEN,0,1,1
META,2,0,-2
NAMS,3,0,-3
NKE,1,0,-1
OKTA,2,0,-2
PET,4,0,-4
PGY,1,0,-1
PTCT,1,0,-1
RFMZ,0,4,4
RGTI,1,0,-1
ROK,2,0,-2
SYM,3,0,-3
TEAM,10,0,-10
UWMC,3,0,-3
VIR,2,0,-2
VRSN,9,0,-9
W,1,0,-1
WMT,1,0,-1
WSM,6,0,-6
XYZ,2,0,-2
YELP,1,0,-1
