ticker,sales,purchases,net_activity
ADSK,1,0,-1
AEVA,1,0,-1
APGE,3,0,-3
BFZ,1,0,-1
BLND,1,0,-1
CORT,3,0,-3
DLPN,0,1,1
ESNT,1,0,-1
FSLR,1,0,-1
GECC,5,0,-5
HURC,0,3,3
IMRX,0,3,3
JCTC,2,0,-2
JUNS,0,3,3
LII,1,0,-1
MDB,3,0,-3
MKSI,1,0,-1
MLTX,1,0,-1
MP,2,0,-2
MPC,1,0,-1
MRAM,2,0,-2
MSM,2,0,-2
NBIX,1,0,-1
NQP,2,0,-2
NTRA,16,0,-16
NTWK,0,2,2
NXT,1,0,-1
PATH,1,0,-1
PEN,9,0,-9
PEO,1,0,-1
PSTG,1,0,-1
RCG,0,7,7
SHIM,1,0,-1
SNCY,7,0,-7
TPL,0,1,1
TREX,0,1,1
TWST,4,0,-4
VRSK,2,0,-2
