ticker,sales,purchases,net_activity
BFZ,1,0,-1
CACC,8,0,-8
CHH,1,0,-1
CTTH,0,1,1
GNT,1,0,-1
GRMN,1,0,-1
GWRE,1,0,-1
HOVR,1,0,-1
IDCC,1,0,-1
INR,1,0,-1
IONQ,3,0,-3
JBL,1,0,-1
JCTC,2,0,-2
K,1,0,-1
MYPS,2,0,-2
NOC,6,0,-6
NQP,1,0,-1
NVDA,18,0,-18
RBRK,11,0,-11
RCG,0,7,7
SGHT,5,0,-5
SIBN,9,0,-9
SNOW,15,0,-15
TPL,0,1,1
ZM,1,0,-1
