ticker,sales,purchases,net_activity
ACHR,1,0,-1
BFZ,1,0,-1
BWFG,2,0,-2
CRM,3,0,-3
CRVS,2,0,-2
DRI,4,0,-4
DSCRX,0,1,1
EPR,1,0,-1
FAX,0,1,1
GCV,1,0,-1
INGR,1,0,-1
JCAP,2,0,-2
JCI,2,0,-2
JCTC,2,0,-2
KEYS,1,0,-1
LH,1,0,-1
LMND,1,0,-1
MPB,0,6,6
MPWR,1,0,-1
N/A,0,1,1
PBLDX,0,2,2
PETS,0,1,1
PGR,1,0,-1
PHR,1,0,-1
QNBC,0,11,11
RCG,0,7,7
RGCO,1,0,-1
SER,1,0,-1
STGC,18,0,-18
TNL,1,0,-1
TOFB,1,0,-1
TRAK,2,0,-2
TRDA,11,0,-11
TWI,2,0,-2
WMB,1,0,-1
