ticker,sales,purchases,net_activity
ADMA,2,0,-2
APPN,4,0,-4
BFZ,2,0,-2
CPRT,4,0,-4
CRWD,9,0,-9
DELL,40,0,-40
GLP,2,0,-2
GRX,0,1,1
ISBA,0,1,1
MHH,0,3,3
MNPR,3,0,-3
NPWR,1,0,-1
NQP,1,0,-1
PEO,1,0,-1
PLMR,2,0,-2
PTON,1,0,-1
RCG,0,7,7
RVYL,0,1,1
SER,1,0,-1
TRUG,1,0,-1
U,1,0,-1
YORW,0,6,6
ZM,6,0,-6
