ticker,sales,purchases,net_activity
ACR,2,0,-2
AEVA,3,0,-3
AFRM,2,0,-2
AKRO,3,0,-3
BLFS,5,0,-5
CRCT,3,0,-3
CVNA,29,0,-29
CXM,4,0,-4
DK,1,0,-1
ELVN,2,0,-2
FDS,5,0,-5
LION,0,2,2
LMND,2,0,-2
MARA,1,0,-1
META,1,0,-1
PB,3,0,-3
PDX,0,1,1
PRGS,2,0,-2
PRIM,1,0,-1
PSX,1,0,-1
PUBM,1,0,-1
REZI,1,0,-1
RIOT,1,0,-1
SFM,2,0,-2
SHAK,4,0,-4
STKS,6,0,-6
TSLA,7,0,-7
UBER,1,0,-1
ZIP,4,0,-4
