ticker,sales,purchases,net_activity
CRM,4,0,-4
CVNA,41,0,-41
EVCM,2,0,-2
GOOGL,5,0,-5
HELE,0,1,1
KRYS,18,0,-18
LMND,1,0,-1
META,1,0,-1
MSTR,16,0,-16
TMUS,7,0,-7
VTR,4,0,-4
