ticker,sales,purchases,net_activity
ALEX,1,0,-1
BUKS,0,3,3
CALC,0,1,1
CBDS,2,0,-2
CSAI,2,0,-2
DASH,1,0,-1
FUL,1,0,-1
GECC,2,0,-2
"GEF, GEF-B",0,1,1
HALO,6,0,-6
IMVT,1,0,-1
IONQ,1,0,-1
JCTC,2,0,-2
KALV,2,0,-2
LII,3,0,-3
MRUS,2,0,-2
MSM,1,0,-1
NET,24,0,-24
NVDA,14,0,-14
NYSE: SCS,1,0,-1
OXBR,4,0,-4
PATH,1,0,-1
PBYI,6,0,-6
PPRUX,0,1,1
RCG,0,7,7
RPID,3,0,-3
SRRK,1,0,-1
TPL,0,1,1
TWST,1,0,-1
WAY,1,0,-1
WGS,2,0,-2
ZM,1,0,-1
