ticker,sales,purchases,net_activity
ACR,1,0,-1
ANIX,0,1,1
ASAN,1,0,-1
ATEC,2,0,-2
BLND,1,0,-1
BMNR,0,2,2
BOX,2,0,-2
CCLFX,0,1,1
CELFX,0,1,1
CIFR,2,0,-2
CPEFX,0,1,1
CPF,1,0,-1
CRDO,2,0,-2
CVNA,40,0,-40
ELVN,1,0,-1
GECC,1,0,-1
IAS,1,0,-1
IRON,1,0,-1
LENZ,1,0,-1
LYRA,2,0,-2
MBLY,2,0,-2
MCK,1,0,-1
MYPS,1,0,-1
NEGG,0,2,2
NTWK,0,2,2
PATH,1,0,-1
PEGA,2,0,-2
PFGC,2,0,-2
SGA,1,0,-1
SITE,1,0,-1
STEP,1,0,-1
TRMB,2,0,-2
TSCO,2,0,-2
TTAN,6,0,-6
UWMC,2,0,-2
VENU,7,0,-7
