ticker,sales,purchases,net_activity
ANNX,3,0,-3
APLS,2,0,-2
ASUUF,1,0,-1
BKKT,1,0,-1
BLND,2,0,-2
BXSY,0,2,2
CALC,0,2,2
CRM,3,0,-3
CVNA,18,0,-18
DDOG,5,0,-5
DRCT,4,0,-4
EA,2,0,-2
GMGI,1,0,-1
GREE,1,0,-1
GWRE,2,0,-2
HELE,0,2,2
HGTY,3,0,-3
IAF,0,1,1
INCY,3,0,-3
IONQ,1,0,-1
IONS,1,0,-1
JCTC,2,0,-2
KFS,0,2,2
LEVI,1,0,-1
LUNR,1,0,-1
MCO,1,0,-1
MDBH,0,1,1
NEGG,0,3,3
ONTF,1,0,-1
OXBR,1,0,-1
PATH,1,0,-1
PBI,3,0,-3
QLYS,5,0,-5
RAPP,1,0,-1
RBA,2,0,-2
RCG,0,7,7
TPL,0,1,1
TTWO,2,0,-2
WAY,1,0,-1
ZSPC,2,0,-2
