ticker,sales,purchases,net_activity
BUKS,0,3,3
CALC,0,1,1
CVNA,14,0,-14
GECC,2,0,-2
HALO,6,0,-6
IONQ,1,0,-1
IOT,8,0,-8
JCTC,2,0,-2
KALV,2,0,-2
MCD,1,0,-1
META,1,0,-1
NET,24,0,-24
NVDA,17,0,-17
PAPL,0,5,5
PATH,1,0,-1
PBYI,6,0,-6
PPRUX,0,1,1
RPID,3,0,-3
SRRK,1,0,-1
ZM,1,0,-1
