ticker,sales,purchases,net_activity
AZZ,1,0,-1
BDX,2,0,-2
BLFS,1,0,-1
BOX,1,0,-1
BRCC,0,1,1
CHMG,0,1,1
CRM,3,0,-3
CVNA,32,0,-32
DFH,2,0,-2
GEVO,1,0,-1
GRF,3,0,-3
IRON,1,0,-1
LDI,2,0,-2
LITE,2,0,-2
MDGL,2,0,-2
MLSS,1,0,-1
MURA,1,0,-1
ONC,1,0,-1
PATH,1,0,-1
ROKU,2,0,-2
SHCO,2,0,-2
SITM,1,0,-1
SNX,1,0,-1
STZ,1,0,-1
TEAM,8,0,-8
UAL,1,0,-1
ULY,1,0,-1
USB,2,0,-2
USEG,12,0,-12
WAY,2,0,-2
WMT,1,0,-1
WRBY,4,0,-4
ZIP,3,0,-3
