ticker,sales,purchases,net_activity
APPN,7,0,-7
BLBD,1,0,-1
CRWD,15,0,-15
CVNA,40,0,-40
IRON,1,0,-1
MGTX,1,0,-1
PEBO,1,0,-1
PFSI,1,0,-1
QS,7,0,-7
RMD,1,0,-1
SER,1,0,-1
TDW,1,0,-1
TKO,2,0,-2
TMUS,7,0,-7
TPL,0,1,1
TRAK,2,0,-2
TZUP,1,0,-1
UPBD,0,2,2
VENU,6,0,-6
ZSPC,2,0,-2
