ticker,sales,purchases,net_activity
ACHR,1,0,-1
AIP,5,0,-5
ANET,6,0,-6
BBIO,1,0,-1
CRM,3,0,-3
CRVS,2,0,-2
CSWI,2,0,-2
DXPE,1,0,-1
FORFX,0,1,1
GILD,2,0,-2
JCAP,2,0,-2
JCTC,2,0,-2
JUNS,0,16,16
KRT,2,0,-2
KYMR,0,3,3
LENZ,1,0,-1
LULU,2,0,-2
MU,2,0,-2
NET,4,0,-4
NVDA,22,0,-22
ONTF,1,0,-1
PHR,1,0,-1
SFM,1,0,-1
TRDA,12,0,-12
UWMC,3,0,-3
VEL,1,0,-1
