ticker,sales,purchases,net_activity
AIP,1,0,-1
APPN,4,0,-4
BCDA,0,4,4
BLND,1,0,-1
CALC,0,1,1
CRWD,3,0,-3
DKS,2,0,-2
ETST,0,1,1
GH,2,0,-2
INTZ,0,1,1
META,36,0,-36
NET,3,0,-3
NFLX,11,0,-11
NYC,0,4,4
PINS,4,0,-4
RBLX,9,0,-9
RBRK,2,0,-2
RDDT,7,0,-7
SCHW,1,0,-1
YORKU,0,2,2
YOU,1,0,-1
