ticker,sales,purchases,net_activity
ACR,1,0,-1
AEHR,1,0,-1
AKRO,2,0,-2
BRCC,0,3,3
BTCS,1,0,-1
CRM,4,0,-4
CVNA,43,0,-43
GH,2,0,-2
GTX,3,0,-3
HOOD,1,0,-1
LC,1,0,-1
MARA,1,0,-1
NRGV,4,0,-4
NTRA,1,0,-1
NVDA,10,0,-10
OXBR,2,0,-2
PINS,3,0,-3
RDDT,8,0,-8
SOTK,2,0,-2
TENB,1,0,-1
VTR,2,0,-2
