ticker,sales,purchases,net_activity
ASUUF,1,0,-1
CALC,0,2,2
CRM,3,0,-3
CSWI,11,0,-11
CVNA,22,0,-22
CWAN,1,0,-1
EA,2,0,-2
FIBK,1,0,-1
GMGI,1,0,-1
GWRE,2,0,-2
HELE,0,2,2
INSM,5,0,-5
IONQ,1,0,-1
IONS,1,0,-1
JCTC,2,0,-2
LUNR,1,0,-1
MDBH,0,1,1
NEGG,0,3,3
NVDA,21,0,-21
OXBR,1,0,-1
QLYS,5,0,-5
RBA,1,0,-1
RCG,0,7,7
TPL,0,1,1
