ticker,sales,purchases,net_activity
APPN,7,0,-7
CRWD,15,0,-15
CVNA,40,0,-40
IRON,1,0,-1
MGTX,1,0,-1
PFSI,3,0,-3
QS,7,0,-7
RMD,1,0,-1
TDW,1,0,-1
TKO,2,0,-2
TMUS,7,0,-7
TRAK,2,0,-2
TZUP,1,0,-1
VENU,6,0,-6
WDAY,2,0,-2
ZIP,2,0,-2
ZSPC,2,0,-2
