ticker,sales,purchases,net_activity
ACR,2,0,-2
AEVA,3,0,-3
AKRO,3,0,-3
BFZ,1,0,-1
CRCT,3,0,-3
CVNA,23,0,-23
CXM,4,0,-4
DK,1,0,-1
ELVN,2,0,-2
FDS,5,0,-5
LMND,2,0,-2
MSM,1,0,-1
MYPS,1,0,-1
NQP,1,0,-1
PRGS,2,0,-2
PUBM,1,0,-1
RCG,0,7,7
REZI,1,0,-1
SFM,2,0,-2
STKS,6,0,-6
TEAM,8,0,-8
TNL,2,0,-2
TPL,0,1,1
TSLA,7,0,-7
UBER,1,0,-1
XIVYX,0,1,1
ZIP,4,0,-4
ZSPC,2,0,-2
