ticker,sales,purchases,net_activity
AFRM,1,0,-1
APPN,2,0,-2
BCDA,0,4,4
CALC,0,1,1
CASY,1,0,-1
CLRB,0,3,3
CRWD,3,0,-3
CULP,0,1,1
DKS,2,0,-2
ETST,0,1,1
FDBC,0,1,1
GH,2,0,-2
HIPO,1,0,-1
HMN,1,0,-1
IAF,0,1,1
IMRX,0,2,2
INTZ,0,1,1
KLTR,1,0,-1
META,36,0,-36
NET,3,0,-3
NRX,0,1,1
NYC,0,4,4
PETS,0,1,1
QNTO,0,1,1
RBLX,9,0,-9
RBRK,1,0,-1
RDDT,7,0,-7
RGCO,0,3,3
RVP,0,1,1
RVYL,1,0,-1
TPL,0,1,1
YORKU,0,2,2
