ticker,sales,purchases,net_activity
CVNA,50,0,-50
FDS,5,0,-5
FICO,19,0,-19
MCD,1,0,-1
META,1,0,-1
NMP,0,1,1
ROKU,4,0,-4
TEAM,10,0,-10
TRMB,1,0,-1
TTAN,2,0,-2
VENU,6,0,-6
