ticker,sales,purchases,net_activity
AEIS,1,0,-1
ANNX,3,0,-3
AVAV,1,0,-1
AVGO,1,0,-1
BIIB,1,0,-1
BKKT,3,0,-3
BKNG,19,0,-19
BXSY,0,2,2
CIEN,3,0,-3
CIFR,2,0,-2
CWAN,2,0,-2
DAL,2,0,-2
DDOG,5,0,-5
ENVA,1,0,-1
EQH,4,0,-4
GILD,2,0,-2
GRND,1,0,-1
HGTY,3,0,-3
INSW,1,0,-1
KFY,1,0,-1
KNSA,1,0,-1
KVYO,1,0,-1
LIF,1,0,-1
OKTA,4,0,-4
OMCC,0,1,1
PAPL,0,6,6
PB,5,0,-5
REPX,0,1,1
ROKU,1,0,-1
SGA,2,0,-2
SHIM,3,0,-3
SSGC,0,1,1
TEAM,12,0,-12
TRAK,3,0,-3
