ticker,sales,purchases,net_activity
ADSK,1,0,-1
AEVA,1,0,-1
APGE,3,0,-3
BLND,1,0,-1
CNM,3,0,-3
CORT,3,0,-3
CRGX,1,0,-1
ESNT,1,0,-1
GDRX,2,0,-2
GDYN,1,0,-1
GECC,5,0,-5
GOOGL,4,0,-4
HUBS,2,0,-2
HUSA,0,1,1
IMRX,0,3,3
INTU,1,0,-1
JCTC,2,0,-2
JUNS,0,3,3
KTOS,2,0,-2
LFVN,1,0,-1
META,1,0,-1
MIRM,2,0,-2
MP,2,0,-2
MPC,1,0,-1
NTRA,16,0,-16
NXPI,1,0,-1
NXT,1,0,-1
PEN,9,0,-9
PHR,1,0,-1
PMVP,4,0,-4
PUBM,7,0,-7
SNCY,7,0,-7
SNOW,1,0,-1
SRM,5,0,-5
TCX,1,0,-1
